0	power	lat	lon	id	line_attachment	material	operator	source	design	ref	description	line_management	location:transition	structure	colour	cables	voltage	tower:type
410	tower	41.1814728	-8.4198154	1568378979						NA						NA	NA	
411	tower	41.1842628	-8.4174609	1568378980						NA						NA	NA	
412	tower	41.1887718	-8.4136562	1568378986				Bing		NA						NA	NA	
413	tower	41.1998574	-8.4048337	1568379001				Bing		NA						NA	NA	
414	tower	41.2016834	-8.4030724	1568379002						NA						NA	NA	
415	tower	41.2035144	-8.4012676	1568379035						NA						NA	NA	
416	tower	41.1554511	-8.4521171	1578776986				bing		NA						NA	NA	
417	tower	41.1579773	-8.4512677	1578776998						NA						NA	NA	
418	tower	41.158069	-8.4524436	1578777001						NA						NA	NA	
419	tower	41.1593753	-8.4503069	1578777004						NA						NA	NA	
420	tower	41.1639747	-8.4490306	1578777019						NA						NA	NA	
421	tower	41.1666199	-8.4486703	1578777021						NA						NA	NA	
422	tower	41.1688129	-8.4483744	1578777025						NA						NA	NA	
423	tower	41.1723393	-8.4478958	1578777028						NA						NA	NA	
424	tower	41.1760432	-8.4473722	1578777032						NA						NA	NA	
425	tower	41.1785679	-8.447022	1578777035						NA						NA	NA	
426	tower	41.180987	-8.4455461	1578777038						NA						NA	NA	
427	tower	41.1897469	-8.4403555	1578777057						NA						NA	NA	
428	tower	41.1913204	-8.439381	1578777062						NA						NA	NA	
429	tower	41.1972473	-8.4372149	1578777065						NA						NA	NA	
430	tower	41.2028095	-8.4351617	1578777070						NA						NA	NA	
431	tower	41.2123969	-8.4316426	1578777074						NA						NA	NA	
432	tower	41.2192409	-8.4295891	1578777078						NA						NA	NA	
433	tower	41.2443233	-8.4221074	1578777096						NA						NA	NA	
434	tower	41.2590553	-8.41775	1578777102						NA						NA	NA	
435	tower	41.2640958	-8.4162481	1578777106						NA						NA	NA	
436	tower	41.274052	-8.4132739	1578777114						NA						NA	NA	
437	tower	41.2767338	-8.4130258	1578777133						NA						NA	NA	
438	tower	41.2907732	-8.4117412	1578777140						NA						NA	NA	
439	tower	41.3096117	-8.410234	1578777148						NA						NA	NA	
440	tower	41.3285142	-8.4087875	1578777160						NA						NA	NA	
441	tower	41.3318362	-8.4085375	1578777170						NA						NA	NA	
442	tower	41.3343263	-8.4075246	1578777180						NA						NA	NA	
443	tower	41.0012168	-8.5079289	1579265145						NA						NA	NA	
444	tower	41.0030823	-8.4686637	1579265152				bing		NA						NA	NA	
445	tower	41.0074186	-8.5062318	1579265153						NA						NA	NA	
446	tower	41.0088917	-8.468327	1579265154				bing		NA						NA	NA	
447	tower	41.0190222	-8.503103	1579265157						NA						NA	NA	
448	tower	41.0193197	-8.4676918	1579265158				bing		NA						NA	NA	
449	tower	41.0214856	-8.502429	1579265165						NA						NA	NA	
450	tower	41.0248138	-8.502662	1579265167						NA						NA	NA	
451	tower	41.0309144	-8.5030621	1579265169						NA						NA	NA	
452	tower	41.0326767	-8.4597132	1579265171				bing		NA						NA	NA	
453	tower	41.0339352	-8.5032734	1579265174						NA						NA	NA	
454	tower	41.0343565	-8.4586992	1579265176				bing		NA						NA	NA	
455	tower	41.0369854	-8.4571429	1579265177				bing		NA						NA	NA	
456	tower	41.0387868	-8.5082707	1579265178						NA						NA	NA	
457	tower	41.0424118	-8.5150309	1579265184						NA						NA	NA	
458	tower	41.0440098	-8.5179418	1579265186						NA						NA	NA	
459	tower	41.0442451	-8.5216149	1579265188						NA						NA	NA	
460	tower	41.0442851	-8.5221986	1579265190						NA						NA	NA	
461	tower	41.0447434	-8.5223956	1579265192						NA						NA	NA	
462	tower	41.0509593	-8.4487074	1579265199				bing		NA						NA	NA	
463	tower	41.0649915	-8.4422688	1579265210				bing		NA						NA	NA	
464	tower	41.0687232	-8.4423275	1579265216				bing		NA						NA	NA	
465	tower	41.1047705	-8.4435555	1579265257				bing		NA						NA	NA	
466	tower	41.1143592	-8.4474623	1579265259				bing		NA						NA	NA	
467	tower	41.1261909	-8.4523128	1579265270				bing		NA						NA	NA	
468	tower	41.1300331	-8.453893	1579265271				bing		NA						NA	NA	
469	tower	41.1480631	-8.4512988	1579265272				bing		NA						NA	NA	
470	tower	41.1510845	-8.4508804	1579265273				bing		NA						NA	NA	
471	tower	41.1528142	-8.4510941	1579265274				bing		NA						NA	NA	
472	tower	41.1545898	-8.451335	1579265275				bing		NA						NA	NA	
473	tower	41.0435398	-8.5429316	1579284990						NA						NA	NA	
474	tower	41.0437003	-8.5485698	1579284991						NA						NA	NA	
475	tower	41.0439522	-8.5572166	1579284992						NA						NA	NA	
476	tower	41.044567	-8.5779796	1579284993						NA						NA	NA	
477	tower	41.044927	-8.58951	1579284994						NA						NA	NA	
478	tower	41.0449873	-8.5917102	1579284995						NA						NA	NA	
479	tower	41.0460183	-8.5964044	1579284996						NA						NA	NA	
480	tower	41.046276	-8.5933919	1579284997						NA						NA	NA	
481	tower	41.0471393	-8.6015084	1579284998						NA						NA	NA	
482	tower	41.0474295	-8.58805	1579284999						NA						NA	NA	
483	tower	41.0482701	-8.6003307	1579285000						NA						NA	NA	
484	tower	41.0492985	-8.6040512	1579285001						NA						NA	NA	
485	tower	41.0507288	-8.6037301	1579285002						NA						NA	NA	
486	tower	41.0509731	-8.5717746	1579285003						NA						NA	NA	
487	tower	41.0515879	-8.6067474	1579285004						NA						NA	NA	
488	tower	41.0523959	-8.5651716	1579285005						NA						NA	NA	
489	tower	41.0525051	-8.6057637	1579285006						NA						NA	NA	
490	tower	41.0542503	-8.5576087	1579285007						NA						NA	NA	
491	tower	41.0551557	-8.6080597	1579285008						NA						NA	NA	
492	tower	41.0562661	-8.6065764	1579285009						NA						NA	NA	
493	tower	41.0565551	-8.5483036	1579285010						NA						NA	NA	
494	tower	41.0572697	-8.6088374	1579285011						NA						NA	NA	
495	tower	41.0580004	-8.5429411	1579285012						NA						NA	NA	
496	tower	41.0592141	-8.5384303	1579285013						NA						NA	NA	
497	tower	41.0600421	-8.5353871	1579285014						NA						NA	NA	
498	tower	41.0604456	-8.6075223	1579285015						NA						NA	NA	
499	tower	41.0608291	-8.6101467	1579285016						NA						NA	NA	
500	tower	41.0614409	-8.5301906	1579285017						NA						NA	NA	
501	tower	41.0641422	-8.609985	1579285018						NA						NA	NA	
502	tower	41.0649124	-8.6084592	1579285019						NA						NA	NA	
503	tower	41.06758	-8.6090108	1579285020						NA						NA	NA	
504	tower	41.0677516	-8.6097953	1579285021						NA						NA	NA	
505	tower	41.0710105	-8.5182349	1579285024						NA						NA	NA	
506	tower	41.0774735	-8.5103844	1579285025						NA						NA	NA	
507	tower	41.0856191	-8.5005005	1579285026						NA						NA	NA	
508	tower	41.0896739	-8.4972509	1579285027						NA						NA	NA	
509	tower	41.0959197	-8.4922291	1579285028						NA						NA	NA	
510	tower	41.1022335	-8.4908659	1579285029						NA						NA	NA	
511	tower	41.1121861	-8.4887012	1579285031						NA						NA	NA	
512	tower	41.1160323	-8.4878727	1579285032						NA						NA	NA	
513	tower	41.1241737	-8.4821875	1579285033						NA						NA	NA	
514	tower	41.1440797	-8.4683613	1579285034						NA						NA	NA	
515	tower	41.1521193	-8.4528292	1579285035						NA						NA	NA	
516	tower	41.1526087	-8.4552073	1579285036						NA						NA	NA	
517	tower	41.1534504	-8.4482048	1579285037						NA						NA	NA	
518	tower	41.1538903	-8.4465233	1579285038						NA						NA	NA	
519	tower	41.154413	-8.4559257	1579285039						NA						NA	NA	
520	tower	41.1562704	-8.4570017	1579285040						NA						NA	NA	
521	tower	41.1585591	-8.4564087	1579285043						NA						NA	NA	
522	tower	41.1595112	-8.4569518	1579285044						NA						NA	NA	
523	tower	41.1628749	-8.4577269	1579285045						NA						NA	NA	
524	tower	41.1666723	-8.4555979	1579285046						NA						NA	NA	
525	tower	41.1697896	-8.4538816	1579285047						NA						NA	NA	
526	tower	41.1736304	-8.4517125	1579285048						NA						NA	NA	
527	tower	41.177311	-8.4496669	1579285049						NA						NA	NA	
528	tower	41.1796992	-8.4483099	1579285050						NA						NA	NA	
529	tower	41.1846433	-8.4455323	1579285051						NA						NA	NA	
530	tower	41.1883099	-8.443467	1579285052						NA						NA	NA	
531	tower	41.1995496	-8.6491211	1579285067						NA						NA	NA	
532	tower	41.2017295	-8.6495202	1579285069						NA						NA	NA	
533	tower	41.2049416	-8.6499087	1579285070						NA						NA	NA	
534	tower	41.2084605	-8.6521009	1579285071						NA						NA	NA	
535	tower	41.2101359	-8.4001446	1579285073						NA						NA	NA	
536	tower	41.2104909	-8.405564	1579285074						NA						NA	NA	
537	tower	41.2107321	-8.4094872	1579285075						NA						NA	NA	
538	tower	41.2111009	-8.6537491	1579285076						NA						NA	NA	
539	tower	41.2111575	-8.4159035	1579285077						NA						NA	NA	
540	tower	41.2115835	-8.4226161	1579285078						NA						NA	NA	
541	tower	41.2117776	-8.4257517	1579285079						NA						NA	NA	
542	tower	41.2120516	-8.4301784	1579285080						NA						NA	NA	
543	tower	41.2147271	-8.6549153	1579285081						NA						NA	NA	
544	tower	41.2156547	-8.4556675	1579285082						NA						NA	NA	
545	tower	41.2174638	-8.4645631	1579285083						NA						NA	NA	
546	tower	41.2175998	-8.6545405	1579285084						NA						NA	NA	
547	tower	41.2183931	-8.4691144	1579285085					three-level	NA						NA	NA	
548	tower	41.2196759	-8.475441	1579285086						NA						NA	NA	
549	tower	41.2210476	-8.4821869	1579285087						NA						NA	NA	
550	tower	41.2210728	-8.6540892	1579285088						NA						NA	NA	
551	tower	41.2224863	-8.489262	1579285089						NA						NA	NA	
552	tower	41.2226954	-8.6539545	1579285090						NA						NA	NA	
553	tower	41.223898	-8.4962042	1579285091						NA						NA	NA	
554	tower	41.2249639	-8.6541719	1579285092						NA						NA	NA	
555	tower	41.2251952	-8.5025842	1579285093						NA						NA	NA	
556	tower	41.2272868	-8.6543807	1579285094		metal				NA						NA	NA	
557	tower	41.2283719	-8.5095478	1579285095						NA						NA	NA	
558	tower	41.2299983	-8.5131132	1579285096						NA						NA	NA	
559	tower	41.2302212	-8.6526871	1579285097						NA						NA	NA	
560	tower	41.2313932	-8.5162118	1579285099				Bing		NA						NA	NA	
561	tower	41.2318134	-8.6494759	1579285100						NA						NA	NA	
562	tower	41.2324689	-8.60114	1579285101						NA						NA	NA	
563	tower	41.232905	-8.519503	1579285102				Bing		NA						NA	NA	
564	tower	41.233682	-8.5229046	1579285103				Bing		NA						NA	NA	
565	tower	41.2336882	-8.5978232	1579285104						NA						NA	NA	
566	tower	41.234768	-8.5943332	1579285105						NA						NA	NA	
567	tower	41.2351077	-8.5290888	1579285106				Bing		NA						NA	NA	
568	tower	41.2351994	-8.6476515	1579285107						NA						NA	NA	
569	tower	41.2352891	-8.5978944	1579285108						NA						NA	NA	
570	tower	41.2355188	-8.5919064	1579285109						NA						NA	NA	
571	tower	41.2360922	-8.5333303	1579285110						NA						NA	NA	
572	tower	41.2369165	-8.5368845	1579285111						NA						NA	NA	
573	tower	41.2370562	-8.5869369	1579285112						NA						NA	NA	
574	tower	41.2371495	-8.5411585	1579285113						NA						NA	NA	
575	tower	41.2375788	-8.5491215	1579285114						NA						NA	NA	
576	tower	41.2379564	-8.5560559	1579285115						NA						NA	NA	
577	tower	41.2381577	-8.5833762	1579285116						NA						NA	NA	
578	tower	41.2382129	-8.5605926	1579285117						NA						NA	NA	
579	tower	41.238414	-8.6431457	1579285118						NA						NA	NA	
580	tower	41.2385449	-8.6000591	1579285119						NA						NA	NA	
581	tower	41.2386755	-8.569133	1579285120						NA						NA	NA	
582	tower	41.239043	-8.5800705	1579285121						NA						NA	NA	
583	tower	41.2406552	-8.6029931	1579285122						NA						NA	NA	
584	tower	41.2409112	-8.6054417	1579285123						NA						NA	NA	
585	tower	41.2414315	-8.6089135	1579285124						NA						NA	NA	
586	tower	41.2424526	-8.6376765	1579285125						69						NA	NA	
587	tower	41.2427557	-8.6107211	1579285126						NA						NA	NA	
588	tower	41.2442385	-8.6353396	1579285127						NA						NA	NA	
589	tower	41.2454848	-8.6140688	1579285128						NA						NA	NA	
590	tower	41.2458878	-8.6158734	1579285129						NA						NA	NA	
591	tower	41.2462693	-8.6175379	1579285130						NA						NA	NA	
592	tower	41.2464548	-8.6322718	1579285131						NA						NA	NA	
593	tower	41.2467142	-8.6299819	1579285132						NA						NA	NA	
594	tower	41.247459	-8.6237088	1579285133						NA						NA	NA	
595	tower	41.1544328	-8.4445225	1579286666						NA						NA	NA	
596	tower	41.1558847	-8.4393049	1579286667						NA						NA	NA	
597	tower	41.1567257	-8.4362923	1579286668						NA						NA	NA	
598	tower	41.1574924	-8.4334825	1579286670						NA						NA	NA	
599	tower	41.1585937	-8.4295498	1579286672						NA						NA	NA	
600	tower	41.1599132	-8.4247741	1579286673						NA						NA	NA	
601	tower	41.1599964	-8.4012592	1579286674						NA						NA	NA	
602	tower	41.161119	-8.420424	1579286675						NA						NA	NA	
603	tower	41.1611863	-8.4040787	1579286676						NA						NA	NA	
604	tower	41.1616119	-8.4097306	1579286677						NA						NA	NA	
605	tower	41.1622704	-8.4160666	1579286678						NA						NA	NA	
606	tower	41.1906543	-8.4121266	1631522026				Bing		NA						NA	NA	
607	tower	41.2450305	-8.4138076	1635058560						NA						NA	NA	
608	tower	41.2452144	-8.4011712	1635058565						NA						NA	NA	
609	tower	41.2465295	-8.4031675	1635058583						NA						NA	NA	
610	tower	41.2466671	-8.4145697	1635058589						NA						NA	NA	
611	tower	41.248825	-8.4158002	1635058688						NA						NA	NA	
612	tower	41.2491594	-8.4072903	1635058710						NA						NA	NA	
613	tower	41.25027	-8.4167092	1635058843						NA						NA	NA	
614	tower	41.2505793	-8.4105395	1635058957						NA						NA	NA	
615	tower	41.2519181	-8.4135991	1635059871				bing		NA						NA	NA	
616	tower	41.2535546	-8.4170178	1635060255				bing		NA						NA	NA	
617	tower	41.2536552	-8.4137274	1635060281				bing		NA						NA	NA	
618	tower	41.2537344	-8.413795	1635060294				bing		NA						NA	NA	
619	tower	41.2538569	-8.415622	1635060321				bing		NA						NA	NA	
620	tower	41.2540269	-8.4056906	1635060344						NA						NA	NA	
621	tower	41.2541297	-8.4110033	1635060362						NA						NA	NA	
622	tower	41.2541593	-8.4084324	1635060366						NA						NA	NA	
623	tower	41.2549464	-8.4078796	1635060482						NA						NA	NA	
624	tower	41.2555193	-8.4061918	1635060558						NA						NA	NA	
625	tower	41.2567756	-8.401582	1635060731						NA						NA	NA	
626	tower	41.3970981	-8.4300669	1639332634						NA						NA	NA	
627	tower	41.3973804	-8.4268348	1639332638						NA						NA	NA	
628	tower	41.3977108	-8.4232689	1639332641						NA						NA	NA	
629	tower	41.398183	-8.4180119	1639332643						NA						NA	NA	
630	tower	41.3984168	-8.43626	1639332647						NA						NA	NA	
631	tower	41.398579	-8.413659	1639332652						NA						NA	NA	
632	tower	41.3989046	-8.4100088	1639332660						NA						NA	NA	
633	tower	41.3992303	-8.4063465	1639332662						NA						NA	NA	
634	tower	41.3994053	-8.4376995	1639332664						NA						NA	NA	
635	tower	41.3996522	-8.4015832	1639332665						NA						NA	NA	
636	tower	41.1842492	-8.5321191	1639499983						NA						NA	NA	
637	tower	41.1862034	-8.5305487	1639499988						NA						NA	NA	
638	tower	41.1867984	-8.5333763	1639499989						NA						NA	NA	
639	tower	41.1881494	-8.5291241	1639499991						NA						NA	NA	
640	tower	41.1885277	-8.5342477	1639499992						NA						NA	NA	
641	tower	41.1910326	-8.5268432	1639499993						NA						NA	NA	
642	tower	41.1931314	-8.5370351	1639499994						NA						NA	NA	
643	tower	41.1937603	-8.5249022	1639499995						NA						NA	NA	
644	tower	41.1958484	-8.5233148	1639499996						NA						NA	NA	
645	tower	41.1976296	-8.5219697	1639499997						NA						NA	NA	
646	tower	41.1984323	-8.5409334	1639499998						NA						NA	NA	
647	tower	41.200435	-8.5207032	1639499999						NA						NA	NA	
648	tower	41.2005236	-8.5451545	1639500000						NA						NA	NA	
649	tower	41.2023245	-8.5488624	1639500001						NA						NA	NA	
650	tower	41.2025531	-8.5199249	1639500002						NA						NA	NA	
651	tower	41.2072412	-8.5179635	1639500029						NA						NA	NA	
652	tower	41.2130617	-8.5347591	1639500048						NA						NA	NA	
653	tower	41.2145065	-8.5149122	1639500050						NA						NA	NA	
654	tower	41.2146703	-8.5376196	1639500052						NA						NA	NA	
655	tower	41.2148165	-8.53583	1639500062						NA						NA	NA	
656	tower	41.214832	-8.53821	1639500065						NA						NA	NA	
657	tower	41.2149439	-8.5387689	1639500066						NA						NA	NA	
658	tower	41.2156775	-8.5327342	1639500067						NA						NA	NA	
659	tower	41.2162051	-8.5329537	1639500068						NA						NA	NA	
660	tower	41.2164639	-8.5334461	1639500069						NA						NA	NA	
661	tower	41.217133	-8.5311632	1639500070						NA						NA	NA	
662	tower	41.2172722	-8.5373261	1639500075						NA						NA	NA	
663	tower	41.2174254	-8.536866	1639500077						NA						NA	NA	
664	tower	41.2176192	-8.5136457	1639500081						NA						NA	NA	
665	tower	41.2178	-8.5373789	1639500084						NA						NA	NA	
666	tower	41.2180459	-8.5309749	1639500086						NA						NA	NA	
667	tower	41.2187285	-8.5388746	1639500089						NA						NA	NA	
668	tower	41.2187797	-8.538256	1639500091						NA						NA	NA	
669	tower	41.2193837	-8.5382633	1639500094						NA						NA	NA	
670	tower	41.2195748	-8.5285276	1639500095						NA						NA	NA	
671	tower	41.2196445	-8.5379528	1639500097						NA						NA	NA	
672	tower	41.2208587	-8.5279512	1639500100						NA						NA	NA	
673	tower	41.2212282	-8.5283315	1639500102						NA						NA	NA	
674	tower	41.2213335	-8.5390892	1639500105						NA						NA	NA	
675	tower	41.221489	-8.512011	1639500115						NA						NA	NA	
676	tower	41.2216631	-8.5262733	1639500116						NA						NA	NA	
677	tower	41.2228676	-8.5416122	1639500117						NA						NA	NA	
678	tower	41.223191	-8.5412433	1639500118						NA						NA	NA	
679	tower	41.2232479	-8.5408743	1639500119		metal				NA						NA	NA	
680	tower	41.2233199	-8.5244849	1639500121						NA						NA	NA	
681	tower	41.2239313	-8.5109952	1639500124						NA						NA	NA	
682	tower	41.2247493	-8.5414061	1639500133		metal				NA						NA	NA	
683	tower	41.2247741	-8.5237419	1639500136						NA						NA	NA	
684	tower	41.2251442	-8.5241168	1639500141						NA						NA	NA	
685	tower	41.2253836	-8.5222572	1639500142						NA						NA	NA	
686	tower	41.2256182	-8.5424859	1639500151						NA						NA	NA	
687	tower	41.2262672	-8.6022818	1639500162						NA						NA	NA	
688	tower	41.2263162	-8.6008701	1639500164						NA						NA	NA	
689	tower	41.2264861	-8.5439924	1639500166						NA						NA	NA	
690	tower	41.2266017	-8.5952443	1639500168						NA						NA	NA	
691	tower	41.2266026	-8.5426592	1639500169						NA						NA	NA	
692	tower	41.2267027	-8.598995	1639500173						NA						NA	NA	
693	tower	41.2269951	-8.5954255	1639500178						NA						NA	NA	
694	tower	41.2270209	-8.6045331	1639500180						NA						NA	NA	
695	tower	41.227281	-8.5919796	1639500191						NA						NA	NA	
696	tower	41.2273802	-8.5958177	1639500192						NA						NA	NA	
697	tower	41.2274952	-8.5095025	1639500193						NA						NA	NA	
698	tower	41.2275296	-8.6067865	1639500194						NA						NA	NA	
699	tower	41.2275662	-8.592696	1639500195						NA						NA	NA	
700	tower	41.2276974	-8.6061564	1639500196						NA						NA	NA	
701	tower	41.2278695	-8.5934723	1639500197						NA						NA	NA	
702	tower	41.2281449	-8.6053802	1639500205						NA						NA	NA	
703	tower	41.2281588	-8.5877733	1639500208						9	Vermoim - Ermesinde I					NA	NA	
704	tower	41.2286984	-8.5454529	1639500211						NA						NA	NA	
705	tower	41.228772	-8.6052673	1639500213						NA						NA	NA	
706	tower	41.2289344	-8.6054537	1639500216						NA						NA	NA	
707	tower	41.2290023	-8.5449406	1639500218						NA						NA	NA	
708	tower	41.2290555	-8.5878098	1639500220						NA						NA	NA	
709	tower	41.2290966	-8.6056233	1639500222						NA						NA	NA	
710	tower	41.2291177	-8.544352	1639500224						NA						NA	NA	
