0,power,lat,lon,id,source,location:transition,line_attachment,material,line_management,design,ref,description,operator,operator:wikidata,structure,colour,line_arrangement,mapillary,operator:wikipedia,cables,disused,fixme
2349,tower,41.1970781,-8.4068612,7598315943,,,,,,delta,,,,,,,,,,,,
2350,tower,41.3464695,-8.4457988,7905389702,,,,,,,,,,,,,,,,,,
2351,tower,41.3489543,-8.444054,7905389703,,,,,,,,,,,,,,,,,,
2352,tower,41.3449069,-8.4464827,7905389704,,,,,,,,,,,,,,,,,,
2353,tower,41.3502247,-8.4431615,7905389705,,,,,,,,,,,,,,,,,,
2354,tower,41.3517419,-8.4421577,7905389706,,,,,,,,,,,,,,,,,,
2355,tower,41.3540171,-8.4404477,7905389707,,,,,,,,,,,,,,,,,,
2356,tower,41.3563204,-8.4388357,7905389708,,,,,,,,,,,,,,,,,,
2357,tower,41.3586125,-8.4372291,7905389709,,,,,,,,,,,,,,,,,,
2358,tower,41.3599855,-8.4366953,7905389710,,,,,,,,,,,,,,,,,,
2359,tower,41.3619654,-8.4359269,7905389711,,,,,,,,,,,,,,,,,,
2360,tower,41.3627777,-8.4356412,7905389712,,,,,,,,,,,,,,,,,,
2361,tower,41.3430614,-8.4482034,7905389714,,,,,,,,,,,,,,,,,,
2362,tower,41.3413638,-8.4494264,7905389715,,,,,,,,,,,,,,,,,,
2363,tower,41.339792,-8.4505489,7905389716,,,,,,,,,,,,,,,,,,
2364,tower,41.3372687,-8.4523219,7905389717,,,,,,,,,,,,,,,,,,
2365,tower,41.3346395,-8.4541444,7905389718,,,,,,,,,,,,,,,,,,
2366,tower,41.3321492,-8.4559201,7905389719,,,,,,,,,,,,,,,,,,
2367,tower,41.3296074,-8.4577547,7905389720,,,,,,,,,,,,,,,,,,
2368,tower,41.3271279,-8.4594955,7905389721,,,,,,,,,,,,,,,,,,
2369,tower,41.3247159,-8.4612107,7905389722,,,,,,,,,,,,,,,,,,
2370,tower,41.3220974,-8.4630454,7905389723,,,,,,,,,,,,,,,,,,
2371,tower,41.3192982,-8.465049,7905389724,,,,,,,,,,,,,,,,,,
2372,tower,41.3172968,-8.4664625,7905389725,,,,,,,,,,,,,,,,,,
2373,tower,41.3150164,-8.4680893,7905389726,,,,,,,,,,,,,,,,,,
2374,tower,41.3126593,-8.4697576,7905389727,,,,,,,,,,,,,,,,,,
2375,tower,41.310832,-8.4710528,7905389728,,,,,,,,,,,,,,,,,,
2376,tower,41.3088695,-8.4734963,7905389729,,,,,,,,,,,,,,,,,,
2377,tower,41.3070839,-8.4757186,7905389730,,,,,,,,,,,,,,,,,,
2378,tower,41.3056083,-8.4775578,7905389731,,,,,,,,,,,solid,,,,,,,
2379,tower,41.3034749,-8.480223,7905389732,,,,,,,,,,,,,,,,,,
2380,tower,41.3014079,-8.4827866,7905389733,,,,,,,,,,,,,,,,,,
2381,tower,41.2992756,-8.485438,7905389734,,,,,,,,,,,,,,,,,,
2382,tower,41.2973783,-8.487801,7905389735,,,,,,,,,,,,,,,,,,
2383,tower,41.2959841,-8.4895346,7905389736,,,,,,,,,,,,,,,,,,
2384,tower,41.294657,-8.4910392,7905389737,,,,,,,,,,,,,,,,,,
2385,tower,41.2926335,-8.4933404,7905389738,,,,,,,,,,,,,,,,,,
2386,tower,41.2910482,-8.4951468,7905389739,,,,,,,,,,,solid,,,,,,,
2387,tower,41.2888728,-8.4976319,7905389740,,,,,,,,,,,solid,,,,,,,
2388,tower,41.2869321,-8.4998345,7905389741,,,,,,,,,,,,,,,,,,
2389,tower,41.2848883,-8.5021586,7905389742,,,,,,,,,,,,,,,,,,
2390,tower,41.2829292,-8.5043919,7905389743,,,,,,,,,,,,,,,,,,
2391,tower,41.2806824,-8.5069192,7905389744,,,,,,,,,,,,,,,,,,
2392,tower,41.2792824,-8.5085471,7905389745,,,,,,,,,,,,,,,,,,
2393,tower,41.2775125,-8.5105681,7905389746,,,,,,,,,,,,,,,,,,
2394,tower,41.2738718,-8.5101396,7905389747,,,,,,,,,,,,,,,,,,
2395,tower,41.2722962,-8.5099552,7905389748,,,,,,,,,,,,,,,,,,
2396,tower,41.2698122,-8.512535,7905389749,,,,,,,,,,,,,,,,,,
2397,tower,41.2698227,-8.5193172,7905389750,,,,,,,,,,,,,,,,,,
2398,tower,41.2674652,-8.5219926,7905389751,,,,,,,,,,,,,,,,,,
2399,tower,41.2651322,-8.5246508,7905389752,,,,,,,,,,,,,,,,,,
2400,tower,41.2614055,-8.5288948,7905389754,,,,,,,,,,,,,,,,,,
2401,tower,41.2594755,-8.5310792,7905389755,,,,,,,,,,,,,,,,,,
2402,tower,41.258344,-8.5323837,7905389756,,,,,,,,,,,,,,,,,,
2403,tower,41.2569163,-8.5348815,7905389757,,,,,,,,,,,,,,,,,,
2404,tower,41.2554317,-8.5356673,7905389758,,,,,,,,,,,,,,,,,,
2405,tower,41.253366,-8.5379275,7905389759,,,,steel,,,,,,,,,,,,,,
2406,tower,41.2496128,-8.5419994,7905389760,,,,steel,,,,,,,,,,,,,,
2407,tower,41.2441558,-8.5533628,7905389765,,,,,,,,,,,,,,,,,,
2408,tower,41.2473809,-8.5565328,7905389766,,,,,,,,,,,,,,,,,,
2409,tower,41.2494277,-8.5585542,7905389767,,,,,,,,,,,,,,,,,,
2410,tower,41.2525177,-8.5613123,7905389768,,,,,,,,,,,,,,,,,,
2411,tower,41.2550805,-8.5608877,7905389769,,,,,,,,,,,,,,,,,,
2412,tower,41.2568099,-8.5605978,7905389770,,,,,,,,,,,,,,,,,,
2413,tower,41.2591655,-8.560209,7905389771,,,,,,,,,,,,,,,,,,
2414,tower,41.2598767,-8.5602939,7905389772,,,,,,,,,,,,,,,,,,
2415,tower,41.2068221,-8.5876167,7918871458,,,,,,,,,,,,,,,,,,
2416,tower,41.2265725,-8.4422077,7957540268,,,,,,,,,,,,,,,,,,
2417,tower,41.2299267,-8.4413311,7957540269,,,,,,,,,,,,,,,,,,
2418,tower,41.2343362,-8.4401912,7957540270,,,,,,,,,,,,,,,,,,
2419,tower,41.2380734,-8.4361321,7957540271,,,,,,,,,,,,,,,,,,
2420,tower,41.2411209,-8.4347896,7957540272,,,,,,,,,,,,,,,,,,
2421,tower,41.2232897,-8.4430657,7957540273,,,,,,,,,,,,,,,,,,
2422,tower,41.2188053,-8.4442285,7957540274,,,,,,,,,,,,,,,,,,
2423,tower,41.2173843,-8.4446725,7957540275,,,,,,,,,,,,,,,,,,
2424,tower,41.2140861,-8.4454637,7957540276,,,,,,,,,,,,,,,,,,
2425,tower,41.1519655,-8.5720858,8011572849,,,,,,,,,,,,,,,,,,
2426,tower,41.2840965,-8.63056,8207706213,,,,,,,,,,,,,,,,,,
2427,tower,41.2094266,-8.5418382,8689483298,,,,,,,,,,,,,,,,,,
2428,tower,41.0018606,-8.4412807,9431494680,,,,,,,30,,,,,,,,,,,
2429,tower,41.0009178,-8.4414486,9431494681,,,,,,,29,,,,,,,,,,,
2430,tower,41.0062869,-8.4404925,9431494682,,,,,,,31,,,,,,,,,,,
2431,tower,41.0072322,-8.4400145,9431494683,,,,,,,32,,,,,,,,,,,
2432,tower,41.0083632,-8.4381415,9431494684,,,,,,,33,,,,,,,,,,,
2433,tower,41.008829,-8.4337143,9431494685,,,,,,,34,,,,,,,,,,,
2434,tower,41.0087279,-8.4305948,9431494686,,,,,,,35,,,,,,,,,,,
2435,tower,41.0071029,-8.4223237,9431494687,,,,,,,36,,,,,,,,,,,
2436,tower,41.0059175,-8.4163874,9431494688,,,,,,,37,,,,,,,,,,,
2437,tower,41.0051097,-8.4139092,9431494689,,,,,,,38,,,,,,,,,,,
2438,tower,41.0039012,-8.4102172,9431494690,,,,,,,39,,,,,,,,,,,
2439,tower,41.0029774,-8.4074078,9431494691,,,,,,,40,,,,,,,,,,,
2440,tower,41.0020384,-8.4045892,9431494692,,,,,,,41,,,,,,,,,,,
2441,tower,41.0007542,-8.400608,9431494693,,,,,,,42,,,,,,,,,,,
2442,tower,41.3486044,-8.5419306,9466406200,,,,,,,,,REN,Q1862842,,,,,,,,
2443,tower,41.3605059,-8.6117122,9559650028,,,,,,,,,,,,,,,,,,
2444,tower,41.3637772,-8.6140054,9559650029,,,,,,,,,,,,,,,,,,
2445,tower,41.3678737,-8.616972,9559650030,,,,,,,,,,,,,,,,,,
2446,tower,41.3722557,-8.6201397,9559650031,,,,,,,,,,,,,,,,,,
2447,tower,41.3750394,-8.6222511,9559650032,,,,,,,,,,,,,,,,,,
2448,tower,41.3798559,-8.6231473,9559650033,,,,,,,,,,,,,,,,,,
2449,tower,41.383112,-8.6232993,9559650034,,,,,,,,,,,,,,,,,,
2450,tower,41.3864476,-8.6192815,9559650035,,,,,,,,,,,,,,,,,,
2451,tower,41.3901351,-8.6147001,9559650036,,,,,,,,,,,,,,,,,,
2452,tower,41.3920145,-8.6105454,9559650037,,,,,,,,,,,,,,,,,,
2453,tower,41.3942259,-8.606109,9559650038,,,,,,,,,,,,,,,,,,
2454,tower,41.397401,-8.602488,9559650039,,,,,,,,,,,,,,,,,,
2455,tower,41.0172384,-8.4354387,9632868033,,yes,,concrete,,,,,,,solid,,,,,,,
2456,tower,41.0166525,-8.4352215,9632868035,,,,,,,,,,,,,,,,,,
2457,tower,41.0153669,-8.4341741,9632868037,,,,,,,,,,,,,,,,,,
2458,tower,41.015292,-8.4343122,9632868038,,,,,,,,,,,,,,,,,,
2459,tower,41.0137402,-8.433008,9632868040,,,,,,,,,,,,,,,,,,
2460,tower,41.0117513,-8.4315871,9632868041,,,,,,,,,,,,,,,,,,
2461,tower,41.0097405,-8.4301293,9632868043,,,,,,,,,,,,,,,,,,
2462,tower,41.0090143,-8.429633,9632868045,,,,,,,,,,,,,,,,,,
2463,tower,41.0056286,-8.427207,9632868046,,,,,,,,,,,,,,,,,,
2464,tower,41.0043099,-8.4262072,9632868047,,,,,,,,,,,,,,,,,,
2465,tower,41.0000691,-8.42324,9632868048,,,,,,,,,,,,,,,,,,
2466,tower,41.1863208,-8.6730776,9685159183,,,,,,,,,,,,,,,,,,
2467,tower,41.188791,-8.6712282,9685159184,,,,,,,,,,,,,,,,,,
2468,tower,41.191022,-8.67047,9685159185,,,,,,,,,,,,,,,,,,
2469,tower,41.187821,-8.6777752,9685819147,,,,,,,,,,,,,,,,,,
2470,tower,41.1867162,-8.6203782,9688547104,,,,,,,,,,,,,,,,,,
2471,tower,41.2115313,-8.6807773,9690641656,,,,,,,,,,,,,,,,,,
2472,tower,41.2113825,-8.6806195,9690641657,,,,,,,,,,,,,,,,,,
2473,tower,41.3407174,-8.6145084,9943287228,,,,,,,,,,,,,,,,,,
2474,tower,41.3560572,-8.6617507,9943504225,,,,,,,,,,,,,,,,,,
2475,tower,41.3577803,-8.6468768,9943504226,,,,,,,,,,,,,,,,,,
2476,tower,41.3570955,-8.6528036,9943504227,,,,,,,,,,,,,,,,,,
2477,tower,41.357435,-8.6500051,9943504228,,,,,,,,,,,,,,,,,,
2478,tower,41.3580754,-8.6443087,9943504229,,,,,,,,,,,,,,,,,,
2479,tower,41.3584044,-8.6414676,9943504230,,,,,,,,,,,,,,,,,,
2480,tower,41.3587162,-8.6387891,9943504231,,,,,,,,,,,,,,,,,,
2481,tower,41.3591872,-8.6345029,9943504232,,,,,,,,,,,,,,,,,,
2482,tower,41.3595899,-8.6310321,9943504233,,,,,,,,,,,,,,,,,,
2483,tower,41.3599724,-8.6277652,9943504234,,,,,,,,,,,,,,,,,,
2484,tower,41.3593604,-8.6252654,9943504235,,,,,,,,,,,,,,,,,,
2485,tower,41.3583618,-8.6206225,9943504236,,,,,,,,,,,,,,,,,,
2486,tower,41.3581102,-8.6145875,9943504237,,,,,,,,,,,,,,,,,,
2487,tower,41.3581912,-8.6163969,9943504238,,,,,,,,,,,,,,,,,,
2488,tower,41.1719942,-8.5625252,9952634507,,,,,,,,,,,,,,,,,,
2489,tower,41.17385,-8.5624611,9952634508,,,,,,,,,,,,,,,,,,
2490,tower,41.2381322,-8.5560482,9953464764,,,,,,,,,,,,,,,,,,
2491,tower,41.1986293,-8.5607127,9955145210,,,,,,,,,,,,,,,,,,
2492,tower,41.2082172,-8.599018,9972303058,,,,,,,,,,,,,,,,,,
2493,tower,41.2100086,-8.6015744,9972303059,,,,,,,,,,,,,,,,,,
2494,tower,41.2073333,-8.5958993,9972303060,,,,,,,,,,,,,,,,,,
2495,tower,41.210019,-8.5842963,9972303065,,,,,,,,,,,,,,,,,,
2496,tower,41.2080164,-8.5863586,9972303066,,,,,,,,,,,,,,,,,,
2497,tower,41.213643,-8.5803602,9977309216,,,,,,,,,,,,,,,,,,
2498,tower,41.2117115,-8.5824015,9977341117,,,,,,,,,,,,,,,,,,
2499,tower,41.2157319,-8.5781502,9977341118,,,,,,,,,,,,,,,,,,
2500,tower,41.2173408,-8.5764457,9977341119,,,,,,,,,,,,,,,,,,
2501,tower,41.219034,-8.5746944,9977341120,,,,,,,,,,,,,,,,,,
2502,tower,41.2208965,-8.5727103,9977341121,,,,,,,,,,,,,,,,,,
2503,tower,41.2232921,-8.5701511,9977341122,,,,,,,,,,,,,,,,,,
2504,tower,41.2293633,-8.5636564,9977341132,,,,,,,,,,,,,,,,,,
2505,tower,41.231074,-8.5618785,9977341133,,,,,,,,,,,,,,,,,,
2506,tower,41.2328505,-8.5599658,9977341134,,,,,,,,,,,,,,,,,,
2507,tower,41.2348041,-8.5579086,9977341135,,,,,,,,,,,,,,,,,,
2508,tower,41.2334108,-8.5591334,9977341136,,,,,,,,,,,,,,,,,,
2509,tower,41.2346635,-8.5587136,9977341137,,,,,,,,,,,,,,,,,,
2510,tower,41.2338013,-8.5579086,9977341138,,,,,,,,,,,,,,,,,,
2511,tower,41.2360944,-8.5565052,9977341144,,,,,,,,,,,,,,,,,,
2512,tower,41.2336577,-8.5573427,9977341145,,,,,,,,,,,,,,,,,,
2513,tower,41.233943,-8.5555064,9977341146,,,,,,,,,,,,,,,,,,
2514,tower,41.2339442,-8.5544312,9977341148,,,,,,,,,,,,,,,,,,
2515,tower,41.2341133,-8.5544868,9977341149,,,,,,,,,,,,,,,,,,
2516,tower,41.2340612,-8.553516,9977341153,,,,,,,,,,,,,,,,,,
2517,tower,41.2339571,-8.5534718,9977341154,,,,,,,,,,,,,,,,,,
2518,tower,41.2380468,-8.556724,9977341161,,,,,,,,,,,,,,,,,,
2519,tower,41.2401082,-8.5574105,9977341162,,,,,,,,,,,,,,,,,,
2520,tower,41.2420992,-8.558083,9977341163,,,,,,,,,,,,,,,,,,
2521,tower,41.2448452,-8.5590216,9977341164,,,,,,,,,,,,,,,,,,
2522,tower,41.2471626,-8.5597922,9977341165,,,,,,,,,,,,,,,,,,
2523,tower,41.2498943,-8.5607122,9977341166,,,,,,,,,,,,,,,,,,
2524,tower,41.2523275,-8.5615294,9977341167,,,,,,,,,,,,,,,,,,
2525,tower,41.2549255,-8.5611045,9977341168,,,,,,,,,,,,,,,,,,
2526,tower,41.2567195,-8.5607962,9977341169,,,,,,,,,,,,,,,,,,
2527,tower,41.25917,-8.5603806,9977341170,,,,,,,,,,,,,,,,,,
2528,tower,41.2598861,-8.5603899,9977341171,,,,,,,,,,,,,,,,,,
2529,tower,41.2310014,-8.6069821,9983451153,,,,,,,,,,,,,,,,,,
2530,tower,41.2296402,-8.6074675,9983451157,,,,,,,,,,,,,,,,,,
2531,tower,41.2251551,-8.6052789,9984080222,,,,,,,,,,,,,,,,,,
2532,tower,41.2248388,-8.6025675,9984080223,,,,,,,,,,,,,,,,,,
2533,tower,41.2402635,-8.6150384,9987859507,,,,,,,,,,,,,,,,,,
2534,tower,41.2339324,-8.6096953,9987859508,,,,,,,,,,,,,,,,,,
2535,tower,41.2172107,-8.6214832,9987859510,,,,,,,,,,,,,,,,,,
2536,tower,41.2282267,-8.6078387,9988025194,,,,,,,,,,,,,,,,,,
2537,tower,41.228327,-8.6072935,9988025195,,,,,,,,,,,,,,,,,,
2538,tower,41.2294851,-8.6075273,9988025197,,,,,,,,,,,,,,,,,,
2539,tower,41.2298437,-8.6064678,9988025198,,,,,,,,,,,,,,,,,,
2540,tower,41.2274684,-8.6073147,9988025199,,,,,,,,,,,,,,,,,,
2541,tower,41.2256667,-8.6068818,9988025200,,,,,,,,,,,,,,,,,,
2542,tower,41.2253486,-8.6051306,9988025201,,,,,,,,,,,,,,,,,,
2543,tower,41.2467834,-8.6174024,9988244339,,,,,,,,,,,,,,,,,,
2544,tower,41.2443638,-8.616015,9988244340,,,,,,,,,,,,,,,,,,
2545,tower,41.2317391,-8.5674593,9988244351,,,,,,,,,,,,,,,,,,
2546,tower,41.2320082,-8.567298,9988244352,,,,,,,,,,,,,,,,,,
2547,tower,41.1860559,-8.4825932,9989419502,,,,,,,,,,,,,,,,,,
2548,tower,41.0450314,-8.6068547,10032549224,,,,,,,,,,,,,,,,,,
2549,tower,41.2474062,-8.4985569,10033931601,,,,,,,,,,,,,,,,,,
2550,tower,41.2445505,-8.4994147,10033931602,,,,,,,,,,,,,,,,,,
2551,tower,41.2435067,-8.5016353,10033931603,,,,,,,,,,,,,,,,,,
2552,tower,41.0426576,-8.4545739,10099296205,,,,,,,,,,,,,,,,,,
2553,tower,41.0236989,-8.4401467,10102233035,,,,,,,,,,,,,,,,,,
2554,tower,41.0252486,-8.4412476,10102233036,,,,,,,,,,,,,,,,,,
2555,tower,41.0297371,-8.4444744,10102233037,,,,,,,,,,,,,,,,,,
2556,tower,41.0266283,-8.4422554,10102233039,,,,,,,,,,,,,,,,,,
2557,tower,41.1220305,-8.5859905,10187620297,,,,,,,,,,,,,,,,,,
2558,tower,41.1226785,-8.58704,10187620298,,,,,,,,,,,,,,,,,,
2559,tower,41.1244217,-8.5899822,10187620299,,,,,,,,,,,,,,,,,,
2560,tower,41.1248786,-8.5934289,10187620300,,,,,,,,,,,,,,,,,,
2561,tower,41.1229639,-8.5962736,10187620304,,,,,,,,,,,,,,,,,,
2562,tower,41.1204261,-8.5990486,10187620305,,,,,,,,,,,,,,,,,,
2563,tower,41.1204636,-8.5991889,10187620306,,yes,,,,,,,,,,,,,,,,
2564,tower,41.1216567,-8.5976935,10187620311,,,,,,,,,,,,,,,,,,
2565,tower,41.1217727,-8.5842285,10187620313,,,,,,,,,,,,,,,,,,
2566,tower,41.1216674,-8.5806562,10187620316,,,,,,,,,,,,,,,,,,
2567,tower,41.1216084,-8.5782669,10187639019,,,,,,,,,,,,,,,,,,
2568,tower,41.1214192,-8.5721283,10187639020,,,,,,,,,,,,,,,,,,
2569,tower,41.1214663,-8.5739363,10187639021,,,,,,,,,,,,,,,,,,
2570,tower,41.120865,-8.5684403,10187639022,,,,,,,,,,,,,,,,,,
2571,tower,41.1195266,-8.5633699,10187639023,,,,,,,,,,,,,,,,,,
2572,tower,41.119584,-8.5596112,10187639024,,,,,,,,,,,,,,,,,,
2573,tower,41.11963,-8.5577319,10187639025,,,,,,,,,,,,,,,,,,
2574,tower,41.1191962,-8.5550538,10187639026,,,,,,,,,,,,,,,,,,
2575,tower,41.1187233,-8.5520695,10187639027,,,,,,,,,,,,,,,,,,
2576,tower,41.1185203,-8.5506834,10187639028,,,,,,,,,,,,,,,,,,
2577,tower,41.1186193,-8.550709,10187639029,,,,,,,,,,,,,,,,,,
2578,tower,41.0227237,-8.5874389,10196304660,,,,,,,,,,,,,,,,,,
2579,tower,41.0260781,-8.5864234,10196304666,,,,,,,,,,,,,,,,,,
2580,tower,41.0243538,-8.5862487,10196304667,,,,,,,,,,,,,,,,,,
2581,tower,41.026687,-8.5845429,10196304668,,,,,,,,,,,,,,,,,,
2582,tower,41.0288314,-8.582965,10196304669,,,,,,,,,,,,,,,,,,
2583,tower,41.0317675,-8.5808061,10196304670,,,,,,,,,,,,,,,,,,
2584,tower,41.0332361,-8.5797181,10196304671,,,,,,,,,,,,,,,,,,
2585,tower,41.0349232,-8.5784918,10196304672,,,,,,,,,,,,,,,,,,
2586,tower,41.0370484,-8.5769362,10196304673,,,,,,,,,,,,,,,,,,
2587,tower,41.0392539,-8.5753187,10196304674,,,,,,,,,,,,,,,,,,
2588,tower,41.0414783,-8.5736999,10196304675,,,,,,,,,,,,,,,,,,
2589,tower,41.0427053,-8.572795,10196304676,,,,,,,,,,,,,,,,,,
2590,tower,41.044702,-8.5715714,10196304677,,,suspension,,,,,,,,,,,,,,,
2591,tower,41.0442709,-8.5672195,10196304678,,,,,,,,,,,,,,,,,,
2592,tower,41.046663,-8.5703951,10196304679,,,,,,,,,,,,,,,,,,
2593,tower,41.0481858,-8.569485,10196304680,,,,,,,,,,,,,,,,,,
2594,tower,41.0498954,-8.5684694,10196304681,,,,,,,,,,,,,,,,,,
2595,tower,41.0515433,-8.5674868,10196304682,,,,,,,,,,,,,,,,,,
2596,tower,41.0518604,-8.5675853,10196304683,,,,,,,,,,,,,,,,,,
2597,tower,41.0526598,-8.5668282,10196304684,,,,,,,,,,,,,,,,,,
2598,tower,41.0537742,-8.5661617,10196304685,,,,,,,,,,,,,,,,,,
2599,tower,41.0676538,-8.5579123,10196304692,,,,,,,,,,,,,,,,,,
2600,tower,41.0697878,-8.5575408,10196304693,,,,,,,,,,,,,,,,,,
2601,tower,41.0713628,-8.5572576,10196304694,,,,,,,,,,,,,,,,,,
2602,tower,41.0737668,-8.5568137,10196304695,,,,,,,,,,,,,,,,,,
2603,tower,41.0758183,-8.5564397,10196304696,,,,,,,,,,,,,,,,,,
2604,tower,41.0771068,-8.5562029,10196304697,,,,,,,,,,,,,,,,,,
2605,tower,41.0785096,-8.5559418,10196304698,,,,,,,,,,,,,,,,,,
2606,tower,41.0799249,-8.5556862,10196304699,,,,,,,,,,,,,,,,,,
2607,tower,41.0809019,-8.5555124,10196304700,,,,,,,,,,,,,,,,,,
2608,tower,41.0847582,-8.5548112,10196304703,,,,,,,,,,,,,,,,,,
2609,tower,41.0827734,-8.5551712,10196304704,,,,,,,,,,,,,,,,,,
2610,tower,41.0858889,-8.5546061,10196304705,,,,,,,,,,,,,,,,,,
2611,tower,41.0881792,-8.5541873,10196304709,,,,,,,,,,,,,,,,,,
2612,tower,41.0495059,-8.4603421,10196318435,,,,,,,,,,,,,,,,,,
2613,tower,41.0486322,-8.4596163,10196318436,,,,,,,,,,,,,,,,,,
2614,tower,41.0516903,-8.4622589,10196318437,,,,,,,,,,,,,,,,,,
2615,tower,41.0536036,-8.463911,10196318440,,,,,,,,,,,,,,,,,,
2616,tower,41.0557051,-8.4657836,10196318441,,,,,,,,,,,,,,,,,,
2617,tower,41.0411177,-8.4532766,10196318445,,,,,,,,,,,,,,,,,,
2618,tower,41.039828,-8.45219,10196318448,,,,,,,,,,,,,,,,,,
2619,tower,41.0345675,-8.4479649,10196318450,,,,,,,,,,,,,,,,,,
2620,tower,41.035715,-8.4487262,10196318452,,,,,,,,,,,,,,,,,,
2621,tower,41.0328277,-8.4466754,10196318464,,,,,,,,,,,,,,,,,,
2622,tower,41.0278307,-8.4431136,10196318465,,,,,,,,,,,,,,,,,,
2623,tower,41.0174937,-8.4351034,10196318473,,,,,,,,,,,,,,,,,,
2624,tower,41.0198273,-8.4324907,10196318474,,,,,,,,,,,,,,,,,,
2625,tower,41.0190162,-8.4334285,10196318475,,,,,,,,,,,,,,,,,,
2626,tower,41.0196822,-8.4372562,10196318507,,,,,,,,,,,,,,,,,,
2627,tower,41.0175783,-8.4357468,10196318513,,,,,,,,,,,,,,,,,,
2628,tower,41.0308246,-8.4452502,10196318515,,,,,,,,,,,,,,,,,,
2629,tower,41.0380101,-8.4506585,10196318518,,,,,,,,,,,,,,,,,,
2630,tower,41.0446077,-8.4562117,10196318521,,,,,,,,,,,,,,,,,,
2631,tower,41.0458603,-8.4572714,10196318524,,,,,,,,,,,,,,,,,,
2632,tower,41.0472277,-8.4584108,10196318525,,,,,,,,,,,,,,,,,,
2633,tower,41.0504119,-8.4611195,10196318528,,,,,,,,,,,,,,,,,,
2634,tower,41.0573887,-8.4672602,10196318530,,,,,,,,,,,,,,,,,,
2635,tower,41.0593552,-8.4690114,10196318537,,,,,,,,,,,,,,,,,,
2636,tower,41.0619792,-8.4713243,10196318538,,,,,,,,,,,,,,,,,,
2637,tower,41.0611976,-8.4706309,10196318539,,,,,,,,,,,,,,,,,,
2638,tower,41.0632613,-8.4724617,10196318540,,,,,,,,,,,,,,,,,,
2639,tower,41.0650459,-8.4740371,10196318541,,,,,,,,,,,,,,,,,,
2640,tower,41.0889823,-8.5411156,10196318545,,,,,,,,,,,,,,,,,,
2641,tower,41.0893564,-8.528247,10196318556,,,,,,,,,,,,,,,,,,
2642,tower,41.0961241,-8.5620355,10196318571,,,,,,,,,,,,,,,,,,
2643,tower,41.0908388,-8.5537026,10196318585,,,,,,,,,,,,,,,,,,
2644,tower,41.096896,-8.5515911,10196318645,,,,,,,,,,,,,,,,,,
2645,tower,41.1067441,-8.548011,10196318673,,,,,,,,,,,,,,,,,,
2646,tower,41.1049913,-8.5473208,10196318674,,,,,,,,,,,,,,,,,,
2647,tower,41.1023939,-8.546304,10196318675,,,,,,,,,,,,,,,,,,
2648,tower,41.1000872,-8.5454083,10196318676,,,,,,,,,,,,,,,,,,
2649,tower,41.0955756,-8.5436653,10196318677,,,,,,,,,,,,,,,,,,
2650,tower,41.0972444,-8.5443111,10196318678,,,,,,,,,,,,,,,,,,
2651,tower,41.0939359,-8.5430308,10196318679,,,,,,,,,,,,,,,,,,
2652,tower,41.0923907,-8.5423039,10196318680,,,,,,,,,,,,,,,,,,
2653,tower,41.0916448,-8.5421417,10196318681,,,,,,,,,,,,,,,,,,
2654,tower,41.0983125,-8.5510906,10196318686,,,,,,,,,,,,,,,,,,
2655,tower,41.1001875,-8.5503662,10196318690,,,,,,,,,,,,,,,,,,
2656,tower,41.1025349,-8.5495798,10196318691,,,,,,,,,,,,,,,,,,
2657,tower,41.1045909,-8.5488865,10196318692,,,,,,,,,,,,,,,,,,
2658,tower,41.1232817,-8.5436785,10196318693,,,,,,,,,,,,,,,,,,
2659,tower,41.1057635,-8.5490687,10196318694,,,,,,,,,,,,,,,,,,
2660,tower,41.1074299,-8.5494626,10196318695,,,,,,,,,,,,,,,,,,
2661,tower,41.1096331,-8.5498959,10196318696,,,,,,,,,,,,,,,,,,
2662,tower,41.1101343,-8.5493229,10196318697,,,,,,,,,,,,,,,,,,
2663,tower,41.1143291,-8.5509036,10196318699,,,,,,,,,,,,,,,,,,
2664,tower,41.1115534,-8.5502898,10196318700,,,,,,,,,,,,,,,,,,
2665,tower,41.1123741,-8.550104,10196318701,,,,,,,,,,,,,,,,,,
2666,tower,41.1147543,-8.5498208,10196318702,,,,,,,,,,,,,,,,,,
2667,tower,41.1180613,-8.5491794,10196318703,,,,,,,,,,,,,,,,,,
2668,tower,41.1866937,-8.6204702,10278716074,,,,,,,,,,,,,,,,,,
2669,tower,41.3713213,-8.5506046,10286733360,,,,,,,,,,,,,,,,,,
2670,tower,41.3761725,-8.5530413,10286733361,,,,,,,,,,,,,,,,,,
2671,tower,41.3739855,-8.5519371,10286733362,,,,,,,,,,,,,,,,,,
2672,tower,41.3770427,-8.5697425,10286733364,,,,,,,,,,,,,,,,,,
2673,tower,41.3601764,-8.5439805,10286778749,,,,,,,,,,,,,,,,,,
2674,tower,41.3445879,-8.5633646,10295553979,,,,,,,,,,,,,,,,,,
2675,tower,41.2494258,-8.6191204,11054873866,,,suspension,,,,,,,,,,,,,,,
2676,tower,41.0967491,-8.5027147,11146972179,,,,,,,,,,,,,,,,,,
2677,tower,41.095411,-8.5014699,11146972180,,,,,,,,,,,,,,,,,,
2678,tower,41.0715137,-8.4709817,11146972199,,,,,,,,,,,,,,,,,,
2679,tower,41.070769,-8.4712249,11146972200,,,,,,,,,,,,,,,,,,
